file	filename	format_used	num_taxa	num_sites	max_sites	keep	reason
/workspace/NeuralNJ/empirical/JarvD5a/exon_10049.fasta	exon_10049.fasta	fasta	47	1226	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_1005.fasta	exon_1005.fasta	fasta	44	616	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10050.fasta	exon_10050.fasta	fasta	48	794	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10052.fasta	exon_10052.fasta	fasta	45	1000	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10053.fasta	exon_10053.fasta	fasta	44	2148	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10056.fasta	exon_10056.fasta	fasta	48	1084	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10057.fasta	exon_10057.fasta	fasta	45	1210	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10059.fasta	exon_10059.fasta	fasta	45	1882	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_1006.fasta	exon_1006.fasta	fasta	47	1842	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10060.fasta	exon_10060.fasta	fasta	45	1670	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10062.fasta	exon_10062.fasta	fasta	47	4680	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10063.fasta	exon_10063.fasta	fasta	47	584	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10065.fasta	exon_10065.fasta	fasta	48	1492	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10066.fasta	exon_10066.fasta	fasta	46	718	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10067.fasta	exon_10067.fasta	fasta	42	1594	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10068.fasta	exon_10068.fasta	fasta	48	680	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10069.fasta	exon_10069.fasta	fasta	42	1570	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10070.fasta	exon_10070.fasta	fasta	48	396	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10072.fasta	exon_10072.fasta	fasta	48	922	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10073.fasta	exon_10073.fasta	fasta	47	1734	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10074.fasta	exon_10074.fasta	fasta	45	1786	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10075.fasta	exon_10075.fasta	fasta	48	412	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10076.fasta	exon_10076.fasta	fasta	42	2784	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10077.fasta	exon_10077.fasta	fasta	47	296	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10079.fasta	exon_10079.fasta	fasta	48	1146	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10080.fasta	exon_10080.fasta	fasta	45	1136	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10081.fasta	exon_10081.fasta	fasta	48	982	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10082.fasta	exon_10082.fasta	fasta	46	682	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10083.fasta	exon_10083.fasta	fasta	47	768	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10085.fasta	exon_10085.fasta	fasta	48	610	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10086.fasta	exon_10086.fasta	fasta	42	1398	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10087.fasta	exon_10087.fasta	fasta	42	1752	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10088.fasta	exon_10088.fasta	fasta	44	2416	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_1009.fasta	exon_1009.fasta	fasta	47	1288	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10090.fasta	exon_10090.fasta	fasta	48	490	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10091.fasta	exon_10091.fasta	fasta	46	2274	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10092.fasta	exon_10092.fasta	fasta	46	544	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10093.fasta	exon_10093.fasta	fasta	44	842	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10094.fasta	exon_10094.fasta	fasta	47	298	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10095.fasta	exon_10095.fasta	fasta	48	608	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10096.fasta	exon_10096.fasta	fasta	48	242	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10098.fasta	exon_10098.fasta	fasta	47	208	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10099.fasta	exon_10099.fasta	fasta	43	760	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10100.fasta	exon_10100.fasta	fasta	43	844	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10103.fasta	exon_10103.fasta	fasta	47	1464	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10105.fasta	exon_10105.fasta	fasta	48	172	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10106.fasta	exon_10106.fasta	fasta	48	746	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10107.fasta	exon_10107.fasta	fasta	47	604	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10108.fasta	exon_10108.fasta	fasta	44	762	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10109.fasta	exon_10109.fasta	fasta	43	626	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10110.fasta	exon_10110.fasta	fasta	46	404	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10112.fasta	exon_10112.fasta	fasta	48	388	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10113.fasta	exon_10113.fasta	fasta	43	1144	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10114.fasta	exon_10114.fasta	fasta	47	648	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10115.fasta	exon_10115.fasta	fasta	46	3802	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10116.fasta	exon_10116.fasta	fasta	47	1314	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10117.fasta	exon_10117.fasta	fasta	46	1534	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10118.fasta	exon_10118.fasta	fasta	46	1252	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10120.fasta	exon_10120.fasta	fasta	48	8522	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10122.fasta	exon_10122.fasta	fasta	47	488	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10124.fasta	exon_10124.fasta	fasta	47	1206	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10125.fasta	exon_10125.fasta	fasta	48	422	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10128.fasta	exon_10128.fasta	fasta	42	1634	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10129.fasta	exon_10129.fasta	fasta	47	192	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_1013.fasta	exon_1013.fasta	fasta	44	926	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10132.fasta	exon_10132.fasta	fasta	43	2642	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10133.fasta	exon_10133.fasta	fasta	44	1488	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10134.fasta	exon_10134.fasta	fasta	47	2064	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10135.fasta	exon_10135.fasta	fasta	44	316	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10136.fasta	exon_10136.fasta	fasta	44	3348	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10137.fasta	exon_10137.fasta	fasta	46	712	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10138.fasta	exon_10138.fasta	fasta	47	1038	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10139.fasta	exon_10139.fasta	fasta	47	470	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_1014.fasta	exon_1014.fasta	fasta	46	1438	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10140.fasta	exon_10140.fasta	fasta	47	1050	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10141.fasta	exon_10141.fasta	fasta	47	2560	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10142.fasta	exon_10142.fasta	fasta	42	1856	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10145.fasta	exon_10145.fasta	fasta	45	1000	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10146.fasta	exon_10146.fasta	fasta	45	1984	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10148.fasta	exon_10148.fasta	fasta	48	602	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10149.fasta	exon_10149.fasta	fasta	47	588	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_1015.fasta	exon_1015.fasta	fasta	44	8186	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10150.fasta	exon_10150.fasta	fasta	43	496	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10151.fasta	exon_10151.fasta	fasta	48	730	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10155.fasta	exon_10155.fasta	fasta	44	1716	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10159.fasta	exon_10159.fasta	fasta	45	1528	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_1016.fasta	exon_1016.fasta	fasta	48	1970	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10161.fasta	exon_10161.fasta	fasta	43	1682	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10162.fasta	exon_10162.fasta	fasta	47	1146	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10164.fasta	exon_10164.fasta	fasta	43	2428	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10165.fasta	exon_10165.fasta	fasta	48	1348	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10167.fasta	exon_10167.fasta	fasta	45	516	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10168.fasta	exon_10168.fasta	fasta	47	1064	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10169.fasta	exon_10169.fasta	fasta	48	868	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10174.fasta	exon_10174.fasta	fasta	47	2290	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10175.fasta	exon_10175.fasta	fasta	46	1128	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10176.fasta	exon_10176.fasta	fasta	47	734	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10178.fasta	exon_10178.fasta	fasta	46	866	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10180.fasta	exon_10180.fasta	fasta	44	166	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10181.fasta	exon_10181.fasta	fasta	44	1730	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10182.fasta	exon_10182.fasta	fasta	47	776	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10183.fasta	exon_10183.fasta	fasta	44	2100	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10184.fasta	exon_10184.fasta	fasta	47	666	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10185.fasta	exon_10185.fasta	fasta	47	288	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10186.fasta	exon_10186.fasta	fasta	43	956	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10187.fasta	exon_10187.fasta	fasta	45	172	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10188.fasta	exon_10188.fasta	fasta	46	1498	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10190.fasta	exon_10190.fasta	fasta	48	1366	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10191.fasta	exon_10191.fasta	fasta	48	892	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10192.fasta	exon_10192.fasta	fasta	48	1024	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10193.fasta	exon_10193.fasta	fasta	48	2718	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10195.fasta	exon_10195.fasta	fasta	44	454	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10196.fasta	exon_10196.fasta	fasta	42	1390	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10197.fasta	exon_10197.fasta	fasta	48	646	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10198.fasta	exon_10198.fasta	fasta	48	710	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10199.fasta	exon_10199.fasta	fasta	44	1728	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_102.fasta	exon_102.fasta	fasta	46	674	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_1020.fasta	exon_1020.fasta	fasta	45	1698	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10200.fasta	exon_10200.fasta	fasta	47	1566	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10203.fasta	exon_10203.fasta	fasta	44	2676	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10205.fasta	exon_10205.fasta	fasta	48	938	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10206.fasta	exon_10206.fasta	fasta	47	384	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10207.fasta	exon_10207.fasta	fasta	48	1544	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10208.fasta	exon_10208.fasta	fasta	47	662	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_1021.fasta	exon_1021.fasta	fasta	46	438	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10210.fasta	exon_10210.fasta	fasta	47	1380	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10211.fasta	exon_10211.fasta	fasta	48	1404	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10212.fasta	exon_10212.fasta	fasta	45	2240	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10214.fasta	exon_10214.fasta	fasta	45	994	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10215.fasta	exon_10215.fasta	fasta	46	932	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10216.fasta	exon_10216.fasta	fasta	47	812	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10217.fasta	exon_10217.fasta	fasta	48	680	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10218.fasta	exon_10218.fasta	fasta	45	2074	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10219.fasta	exon_10219.fasta	fasta	46	690	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_1022.fasta	exon_1022.fasta	fasta	46	900	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10221.fasta	exon_10221.fasta	fasta	44	1548	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10222.fasta	exon_10222.fasta	fasta	47	952	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10223.fasta	exon_10223.fasta	fasta	48	1472	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10224.fasta	exon_10224.fasta	fasta	48	572	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10225.fasta	exon_10225.fasta	fasta	47	366	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10226.fasta	exon_10226.fasta	fasta	47	884	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10227.fasta	exon_10227.fasta	fasta	46	2768	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10228.fasta	exon_10228.fasta	fasta	45	2190	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10229.fasta	exon_10229.fasta	fasta	46	1004	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10230.fasta	exon_10230.fasta	fasta	46	484	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10231.fasta	exon_10231.fasta	fasta	48	1830	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10232.fasta	exon_10232.fasta	fasta	46	842	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10234.fasta	exon_10234.fasta	fasta	47	3094	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10235.fasta	exon_10235.fasta	fasta	47	762	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10236.fasta	exon_10236.fasta	fasta	42	822	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10237.fasta	exon_10237.fasta	fasta	47	1078	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10238.fasta	exon_10238.fasta	fasta	47	700	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10239.fasta	exon_10239.fasta	fasta	47	544	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_1024.fasta	exon_1024.fasta	fasta	42	284	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10240.fasta	exon_10240.fasta	fasta	46	1512	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10241.fasta	exon_10241.fasta	fasta	45	768	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10242.fasta	exon_10242.fasta	fasta	45	2108	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10243.fasta	exon_10243.fasta	fasta	48	614	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10244.fasta	exon_10244.fasta	fasta	47	824	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10245.fasta	exon_10245.fasta	fasta	46	1220	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10246.fasta	exon_10246.fasta	fasta	45	1400	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10247.fasta	exon_10247.fasta	fasta	43	2298	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10248.fasta	exon_10248.fasta	fasta	45	966	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10249.fasta	exon_10249.fasta	fasta	46	1140	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_1025.fasta	exon_1025.fasta	fasta	44	1718	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10250.fasta	exon_10250.fasta	fasta	48	610	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10251.fasta	exon_10251.fasta	fasta	45	850	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10252.fasta	exon_10252.fasta	fasta	46	1248	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10254.fasta	exon_10254.fasta	fasta	48	1934	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10255.fasta	exon_10255.fasta	fasta	48	734	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10256.fasta	exon_10256.fasta	fasta	44	820	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10258.fasta	exon_10258.fasta	fasta	46	2254	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10259.fasta	exon_10259.fasta	fasta	48	422	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_1026.fasta	exon_1026.fasta	fasta	48	1334	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10260.fasta	exon_10260.fasta	fasta	48	516	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10261.fasta	exon_10261.fasta	fasta	42	652	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10262.fasta	exon_10262.fasta	fasta	48	424	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10265.fasta	exon_10265.fasta	fasta	48	1588	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10266.fasta	exon_10266.fasta	fasta	45	528	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10268.fasta	exon_10268.fasta	fasta	43	1420	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_1027.fasta	exon_1027.fasta	fasta	44	2308	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10270.fasta	exon_10270.fasta	fasta	46	432	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10271.fasta	exon_10271.fasta	fasta	48	334	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10272.fasta	exon_10272.fasta	fasta	46	842	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10274.fasta	exon_10274.fasta	fasta	46	742	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10275.fasta	exon_10275.fasta	fasta	48	770	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10276.fasta	exon_10276.fasta	fasta	46	382	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10277.fasta	exon_10277.fasta	fasta	42	1082	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10278.fasta	exon_10278.fasta	fasta	48	542	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_10279.fasta	exon_10279.fasta	fasta	47	1622	17000	yes	
/workspace/NeuralNJ/empirical/JarvD5a/exon_1028.fasta	exon_1028.fasta	fasta	45	942	17000	yes	
