file	filename	format_used	num_taxa	num_sites	max_sites	keep	reason
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005175.nuc.ord.aln	ENSG00000005175.nuc.ord.aln	fasta	31	2043	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005187.nuc.ord.aln	ENSG00000005187.nuc.ord.aln	fasta	36	1992	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005189.nuc.ord.aln	ENSG00000005189.nuc.ord.aln	fasta	32	2745	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005194.nuc.ord.aln	ENSG00000005194.nuc.ord.aln	fasta	31	1350	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005249.nuc.ord.aln	ENSG00000005249.nuc.ord.aln	fasta	34	1473	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005302.nuc.ord.aln	ENSG00000005302.nuc.ord.aln	fasta	30	1743	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005339.nuc.ord.aln	ENSG00000005339.nuc.ord.aln	fasta	36	8196	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005379.nuc.ord.aln	ENSG00000005379.nuc.ord.aln	fasta	32	6759	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005381.nuc.ord.aln	ENSG00000005381.nuc.ord.aln	fasta	29	2604	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005421.nuc.ord.aln	ENSG00000005421.nuc.ord.aln	fasta	34	1086	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005436.nuc.ord.aln	ENSG00000005436.nuc.ord.aln	fasta	34	2964	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005448.nuc.ord.aln	ENSG00000005448.nuc.ord.aln	fasta	30	1008	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005469.nuc.ord.aln	ENSG00000005469.nuc.ord.aln	fasta	35	1947	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005471.nuc.ord.aln	ENSG00000005471.nuc.ord.aln	fasta	32	4236	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005483.nuc.ord.aln	ENSG00000005483.nuc.ord.aln	fasta	34	5883	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005486.nuc.ord.aln	ENSG00000005486.nuc.ord.aln	fasta	34	2040	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005700.nuc.ord.aln	ENSG00000005700.nuc.ord.aln	fasta	33	4461	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005810.nuc.ord.aln	ENSG00000005810.nuc.ord.aln	fasta	33	14604	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005812.nuc.ord.aln	ENSG00000005812.nuc.ord.aln	fasta	35	1425	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005844.nuc.ord.aln	ENSG00000005844.nuc.ord.aln	fasta	35	4083	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005882.nuc.ord.aln	ENSG00000005882.nuc.ord.aln	fasta	27	1989	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005884.nuc.ord.aln	ENSG00000005884.nuc.ord.aln	fasta	34	3924	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005893.nuc.ord.aln	ENSG00000005893.nuc.ord.aln	fasta	34	1461	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005955.nuc.ord.aln	ENSG00000005955.nuc.ord.aln	fasta	34	2391	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005961.nuc.ord.aln	ENSG00000005961.nuc.ord.aln	fasta	31	3303	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000005981.nuc.ord.aln	ENSG00000005981.nuc.ord.aln	fasta	32	1353	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006007.nuc.ord.aln	ENSG00000006007.nuc.ord.aln	fasta	33	2046	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006025.nuc.ord.aln	ENSG00000006025.nuc.ord.aln	fasta	33	3789	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006042.nuc.ord.aln	ENSG00000006042.nuc.ord.aln	fasta	34	729	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006047.nuc.ord.aln	ENSG00000006047.nuc.ord.aln	fasta	32	1347	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006062.nuc.ord.aln	ENSG00000006062.nuc.ord.aln	fasta	35	2976	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006071.nuc.ord.aln	ENSG00000006071.nuc.ord.aln	fasta	36	5253	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006114.nuc.ord.aln	ENSG00000006114.nuc.ord.aln	fasta	35	4899	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006116.nuc.ord.aln	ENSG00000006116.nuc.ord.aln	fasta	30	945	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006118.nuc.ord.aln	ENSG00000006118.nuc.ord.aln	fasta	32	3438	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006125.nuc.ord.aln	ENSG00000006125.nuc.ord.aln	fasta	35	3198	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006128.nuc.ord.aln	ENSG00000006128.nuc.ord.aln	fasta	33	408	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006194.nuc.ord.aln	ENSG00000006194.nuc.ord.aln	fasta	32	2499	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006210.nuc.ord.aln	ENSG00000006210.nuc.ord.aln	fasta	30	1665	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006377.nuc.ord.aln	ENSG00000006377.nuc.ord.aln	fasta	30	1425	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006432.nuc.ord.aln	ENSG00000006432.nuc.ord.aln	fasta	32	3561	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006451.nuc.ord.aln	ENSG00000006451.nuc.ord.aln	fasta	32	726	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006453.nuc.ord.aln	ENSG00000006453.nuc.ord.aln	fasta	32	1752	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006459.nuc.ord.aln	ENSG00000006459.nuc.ord.aln	fasta	34	3039	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006468.nuc.ord.aln	ENSG00000006468.nuc.ord.aln	fasta	34	1803	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006530.nuc.ord.aln	ENSG00000006530.nuc.ord.aln	fasta	35	1314	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006555.nuc.ord.aln	ENSG00000006555.nuc.ord.aln	fasta	29	1824	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006576.nuc.ord.aln	ENSG00000006576.nuc.ord.aln	fasta	35	2487	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006611.nuc.ord.aln	ENSG00000006611.nuc.ord.aln	fasta	30	3294	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006625.nuc.ord.aln	ENSG00000006625.nuc.ord.aln	fasta	33	600	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006634.nuc.ord.aln	ENSG00000006634.nuc.ord.aln	fasta	31	2283	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006638.nuc.ord.aln	ENSG00000006638.nuc.ord.aln	fasta	23	1506	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006652.nuc.ord.aln	ENSG00000006652.nuc.ord.aln	fasta	33	1455	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006695.nuc.ord.aln	ENSG00000006695.nuc.ord.aln	fasta	34	1434	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006704.nuc.ord.aln	ENSG00000006704.nuc.ord.aln	fasta	29	4698	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006712.nuc.ord.aln	ENSG00000006712.nuc.ord.aln	fasta	32	1641	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006715.nuc.ord.aln	ENSG00000006715.nuc.ord.aln	fasta	36	2898	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006740.nuc.ord.aln	ENSG00000006740.nuc.ord.aln	fasta	34	2976	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006744.nuc.ord.aln	ENSG00000006744.nuc.ord.aln	fasta	34	2799	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006747.nuc.ord.aln	ENSG00000006747.nuc.ord.aln	fasta	36	2604	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006788.nuc.ord.aln	ENSG00000006788.nuc.ord.aln	fasta	26	5904	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000006837.nuc.ord.aln	ENSG00000006837.nuc.ord.aln	fasta	29	1980	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007001.nuc.ord.aln	ENSG00000007001.nuc.ord.aln	fasta	29	1272	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007038.nuc.ord.aln	ENSG00000007038.nuc.ord.aln	fasta	17	2298	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007062.nuc.ord.aln	ENSG00000007062.nuc.ord.aln	fasta	34	2706	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007168.nuc.ord.aln	ENSG00000007168.nuc.ord.aln	fasta	34	1326	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007174.nuc.ord.aln	ENSG00000007174.nuc.ord.aln	fasta	34	13653	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007202.nuc.ord.aln	ENSG00000007202.nuc.ord.aln	fasta	36	7350	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007237.nuc.ord.aln	ENSG00000007237.nuc.ord.aln	fasta	32	1794	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007312.nuc.ord.aln	ENSG00000007312.nuc.ord.aln	fasta	33	1032	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007314.nuc.ord.aln	ENSG00000007314.nuc.ord.aln	fasta	31	7398	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007341.nuc.ord.aln	ENSG00000007341.nuc.ord.aln	fasta	34	2163	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007372.nuc.ord.aln	ENSG00000007372.nuc.ord.aln	fasta	34	1701	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007376.nuc.ord.aln	ENSG00000007376.nuc.ord.aln	fasta	27	990	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007384.nuc.ord.aln	ENSG00000007384.nuc.ord.aln	fasta	30	2964	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007392.nuc.ord.aln	ENSG00000007392.nuc.ord.aln	fasta	32	1350	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007520.nuc.ord.aln	ENSG00000007520.nuc.ord.aln	fasta	28	1113	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007545.nuc.ord.aln	ENSG00000007545.nuc.ord.aln	fasta	32	5358	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007866.nuc.ord.aln	ENSG00000007866.nuc.ord.aln	fasta	31	1764	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007908.nuc.ord.aln	ENSG00000007908.nuc.ord.aln	fasta	35	2385	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007923.nuc.ord.aln	ENSG00000007923.nuc.ord.aln	fasta	34	1695	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007933.nuc.ord.aln	ENSG00000007933.nuc.ord.aln	fasta	30	1656	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007944.nuc.ord.aln	ENSG00000007944.nuc.ord.aln	fasta	35	1488	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007952.nuc.ord.aln	ENSG00000007952.nuc.ord.aln	fasta	29	1746	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000007968.nuc.ord.aln	ENSG00000007968.nuc.ord.aln	fasta	30	1566	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008018.nuc.ord.aln	ENSG00000008018.nuc.ord.aln	fasta	31	732	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008056.nuc.ord.aln	ENSG00000008056.nuc.ord.aln	fasta	28	2412	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008083.nuc.ord.aln	ENSG00000008083.nuc.ord.aln	fasta	32	4503	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008086.nuc.ord.aln	ENSG00000008086.nuc.ord.aln	fasta	36	3837	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008118.nuc.ord.aln	ENSG00000008118.nuc.ord.aln	fasta	32	1500	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008128.nuc.ord.aln	ENSG00000008128.nuc.ord.aln	fasta	27	4458	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008130.nuc.ord.aln	ENSG00000008130.nuc.ord.aln	fasta	29	3612	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008197.nuc.ord.aln	ENSG00000008197.nuc.ord.aln	fasta	35	1428	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008226.nuc.ord.aln	ENSG00000008226.nuc.ord.aln	fasta	34	6504	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008256.nuc.ord.aln	ENSG00000008256.nuc.ord.aln	fasta	31	1467	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008277.nuc.ord.aln	ENSG00000008277.nuc.ord.aln	fasta	33	3360	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008282.nuc.ord.aln	ENSG00000008282.nuc.ord.aln	fasta	33	813	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008283.nuc.ord.aln	ENSG00000008283.nuc.ord.aln	fasta	28	1002	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008294.nuc.ord.aln	ENSG00000008294.nuc.ord.aln	fasta	35	4455	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008311.nuc.ord.aln	ENSG00000008311.nuc.ord.aln	fasta	34	2907	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008323.nuc.ord.aln	ENSG00000008323.nuc.ord.aln	fasta	32	2739	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008324.nuc.ord.aln	ENSG00000008324.nuc.ord.aln	fasta	32	495	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008394.nuc.ord.aln	ENSG00000008394.nuc.ord.aln	fasta	32	714	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008405.nuc.ord.aln	ENSG00000008405.nuc.ord.aln	fasta	34	2043	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008513.nuc.ord.aln	ENSG00000008513.nuc.ord.aln	fasta	31	1032	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008838.nuc.ord.aln	ENSG00000008838.nuc.ord.aln	fasta	30	3066	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008853.nuc.ord.aln	ENSG00000008853.nuc.ord.aln	fasta	28	2454	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008869.nuc.ord.aln	ENSG00000008869.nuc.ord.aln	fasta	36	6591	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000008952.nuc.ord.aln	ENSG00000008952.nuc.ord.aln	fasta	32	2088	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000009307.nuc.ord.aln	ENSG00000009307.nuc.ord.aln	fasta	31	3240	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000009335.nuc.ord.aln	ENSG00000009335.nuc.ord.aln	fasta	35	3795	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000009413.nuc.ord.aln	ENSG00000009413.nuc.ord.aln	fasta	36	10107	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000009694.nuc.ord.aln	ENSG00000009694.nuc.ord.aln	fasta	34	8793	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000009709.nuc.ord.aln	ENSG00000009709.nuc.ord.aln	fasta	31	1962	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000009724.nuc.ord.aln	ENSG00000009724.nuc.ord.aln	fasta	32	2529	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000009765.nuc.ord.aln	ENSG00000009765.nuc.ord.aln	fasta	34	1461	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000009780.nuc.ord.aln	ENSG00000009780.nuc.ord.aln	fasta	33	1401	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000009790.nuc.ord.aln	ENSG00000009790.nuc.ord.aln	fasta	34	1722	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000009830.nuc.ord.aln	ENSG00000009830.nuc.ord.aln	fasta	35	2685	17000	yes	
/workspace/NeuralNJ/empirical/TarvD7/ENSG00000009844.nuc.ord.aln	ENSG00000009844.nuc.ord.aln	fasta	34	999	17000	yes	
